model,n_obs,n_days,mse,mae,directional_accuracy,mean_ic,mean_rankic,ic_t_stat,rankic_t_stat,icir,annualized_return,annualized_volatility,sharpe,max_drawdown,gross_pnl,net_pnl,mean_turnover,max_group_net_exposure,tx_cost_bps,periods_per_year,portfolio_mode,selection_buffer,horizon_days,portfolio_group
ridge_price_only,27020,386,0.0011211060770130172,0.022570919173867984,0.5028867505551443,-0.012542587857663866,-0.003652074901324426,-1.6850166601395498,-0.4839894394545394,-0.2257781323613501,-0.08060494226726819,0.06530379192725089,-1.2343072260958898,-0.47824250903579096,-0.22182747279958953,-0.37039890137101816,0.1924500370096225,,20.0,84.0,buffered,0.15,3,none
elasticnet_full,27020,386,0.0011224591159745766,0.02260651370153706,0.4891931902294597,-0.018193072395399433,-0.013795813868716589,-1.6289519182028378,-1.4215800397646547,-0.6631584497834588,-0.10555837404998634,0.08529534441814392,-1.2375631374733282,-0.7765061661294689,-0.37878014742017546,-0.48506586170588967,0.1376757957068838,,20.0,84.0,buffered,0.15,3,none
elasticnet_full,27020,386,0.0011224591159745766,0.02260651370153706,0.4891931902294597,-0.018193072395399433,-0.013795813868716589,-1.6289519182028378,-1.4215800397646547,-0.6631584497834588,-0.10617221463504499,0.0859953023999326,-1.2346280746973475,-0.7761107735160782,-0.35831517677532576,-0.4878866053467544,0.1678386380458919,,20.0,84.0,buffered,0.1,3,none
ridge_full,27020,386,0.0011278689380497075,0.022686017362325138,0.48645447816432275,-0.030616130681017643,-0.030662154727739515,-3.1196845567974028,-3.730588266133099,-1.740296755825833,-0.13011709330957758,0.0785221250721736,-1.6570755464142173,-0.7841848404180195,-0.5197761668749636,-0.5979190240178208,0.10122131754256106,,20.0,84.0,buffered,0.15,3,none
ridge_full,27020,386,0.0011278689380497075,0.022686017362325138,0.48645447816432275,-0.030616130681017643,-0.030662154727739515,-3.1196845567974028,-3.730588266133099,-1.740296755825833,-0.13725618716493168,0.07379415509404273,-1.8599872441118595,-0.7913071540252337,-0.5307248600674243,-0.6307248600674242,0.12953367875647667,,20.0,84.0,buffered,0.1,3,none
country_sector_dummy,27020,386,0.0011262833212058966,0.022659943714260767,0.48019985196151,-0.044479674251397296,-0.04639042830024844,-4.509071262216094,-4.960095497536833,-2.3138544077117142,-0.1445103513005242,0.0968240262777142,-1.4925050822203398,-0.8582946902623179,-0.6614880428809802,-0.6640594714524087,0.003330866025166543,,20.0,84.0,buffered,0.15,3,none
ridge_country_features_only,27020,386,0.0011262833212058966,0.022659943714260767,0.48019985196151,-0.044479674251397296,-0.04639042830024844,-4.509071262216094,-4.960095497536833,-2.3138544077117142,-0.1445103513005242,0.0968240262777142,-1.4925050822203398,-0.8582946902623179,-0.6614880428809802,-0.6640594714524087,0.003330866025166543,,20.0,84.0,buffered,0.15,3,none
country_sector_dummy,27020,386,0.0011262833212058966,0.022659943714260767,0.48019985196151,-0.044479674251397296,-0.04639042830024844,-4.509071262216094,-4.960095497536833,-2.3138544077117142,-0.14897136970613784,0.08816756799767717,-1.6896390939360215,-0.839200164172418,-0.6812731988877287,-0.684558913173443,0.0042561065877128055,,20.0,84.0,buffered,0.1,3,none
ridge_country_features_only,27020,386,0.0011262833212058966,0.022659943714260767,0.48019985196151,-0.044479674251397296,-0.04639042830024844,-4.509071262216094,-4.960095497536833,-2.3138544077117142,-0.14897136970613784,0.08816756799767717,-1.6896390939360215,-0.839200164172418,-0.6812731988877287,-0.684558913173443,0.0042561065877128055,,20.0,84.0,buffered,0.1,3,none
rolling_momentum_21d,27020,386,0.010345072091130409,0.07223157542454081,0.4902294596595115,0.01419388092138748,0.011154024619635937,1.318783373536849,1.1058593763129918,0.39959635719890063,0.07150075903271683,0.0927180223186642,0.7711635477617783,-0.27319741707979284,0.5476050195759662,0.5476050195759662,0.08956328645447816,,0.0,50.4,buffered,0.15,5,none
rolling_momentum_21d,27020,386,0.010345072091130409,0.07223157542454081,0.4902294596595115,0.01419388092138748,0.011154024619635937,1.318783373536849,1.1058593763129918,0.39959635719890063,0.05449880967524327,0.09181069278582168,0.5935998087105114,-0.3454498694994738,0.41739167727468063,0.41739167727468063,0.09955588452997777,,0.0,50.4,buffered,0.1,5,none
ridge_wind_weather_only,27020,386,0.001867282145427471,0.02943178514514448,0.5043671354552184,0.011364945104933931,0.005518856628317208,1.5402767401718844,0.7104763083839278,0.2567268052226443,0.04677053123853318,0.06867523850856444,0.6810392254072837,-0.1829116352222983,0.3582028781363851,0.3582028781363851,0.286639526276832,,0.0,50.4,buffered,0.1,5,none
ridge_wind_weather_only,27020,386,0.001867282145427471,0.02943178514514448,0.5043671354552184,0.011364945104933931,0.005518856628317208,1.5402767401718844,0.7104763083839278,0.2567268052226443,0.041356033824553634,0.06398094847085366,0.6463804431313372,-0.19124136525524157,0.3167347034975735,0.3167347034975735,0.2631384159881569,,0.0,50.4,buffered,0.15,5,none
lagged_return_reversal,27020,386,0.0019492945315682326,0.0301404042913765,0.5037749814951887,0.012164388493229652,0.005503566804554024,1.1618770888645946,0.5578112128201854,0.20156209136717534,0.007530768302457413,0.08867033754629625,0.08492996091872859,-0.5543614472600484,0.057676122316439704,0.057676122316439704,0.5225758697261288,,0.0,50.4,buffered,0.15,5,none
lagged_return_reversal,27020,386,0.0019492945315682326,0.0301404042913765,0.5037749814951887,0.012164388493229652,0.005503566804554024,1.1618770888645946,0.5578112128201854,0.20156209136717534,0.0017448217452440443,0.0895334498197996,0.01948793159155352,-0.5698222937475799,0.013363118921908751,0.013363118921908751,0.5849370836417468,,0.0,50.4,buffered,0.1,5,none
zero_score,27020,386,0.0018676384614270461,0.029423465812117376,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,50.4,buffered,0.1,5,none
zero_score,27020,386,0.0018676384614270461,0.029423465812117376,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,50.4,buffered,0.15,5,none
rolling_mean_5d,27020,386,0.0019359795135930453,0.03008660613733211,0.49233900814211695,-0.017437118331435977,-0.006555924936150986,-1.6730616680516273,-0.6821681171492453,-0.24649779207814895,-0.006114643073986659,0.08369717125056603,-0.0730567471113345,-0.4679880288279501,-0.046830401320612114,-0.046830401320612114,0.26720947446336046,,0.0,50.4,buffered,0.1,5,none
rolling_mean_5d,27020,386,0.0019359795135930453,0.03008660613733211,0.49233900814211695,-0.017437118331435977,-0.006555924936150986,-1.6730616680516273,-0.6821681171492453,-0.24649779207814895,-0.008295921821798126,0.08411243569301574,-0.09862895722192214,-0.47264169928578914,-0.06353622665107295,-0.06353622665107295,0.24611398963730566,,0.0,50.4,buffered,0.15,5,none
ridge_finance_only,27020,386,0.0018675671109331278,0.029424793201531727,0.5013323464100666,0.008499068719747229,0.0038305481517841586,0.886404723249752,0.4271470819140345,0.1543473081451535,-0.01410463365587821,0.08079069512568968,-0.17458240251473273,-0.5578243440669167,-0.10802358315811486,-0.10802358315811486,0.2814581791265729,,0.0,50.4,buffered,0.1,5,none
ridge_finance_only,27020,386,0.0018675671109331278,0.029424793201531727,0.5013323464100666,0.008499068719747229,0.0038305481517841586,0.886404723249752,0.4271470819140345,0.1543473081451535,-0.01897600504492276,0.08074525983285466,-0.23501076204601626,-0.5716861457387419,-0.14533210212976558,-0.14533210212976558,0.23852701702442636,,0.0,50.4,buffered,0.15,5,none
ridge_price_only,27020,386,0.0018694612013871604,0.02943468906202361,0.49944485566247226,-0.013380578711378408,-0.007077966209180753,-1.7962864205619615,-0.9136410491658924,-0.33013929515278745,-0.025463185012757846,0.06506314291788122,-0.3913611281412573,-0.5084956229548692,-0.1950156629945343,-0.1950156629945343,0.22945965951147293,,0.0,50.4,buffered,0.1,5,none
ridge_price_only,27020,386,0.0018694612013871604,0.02943468906202361,0.49944485566247226,-0.013380578711378408,-0.007077966209180753,-1.7962864205619615,-0.9136410491658924,-0.33013929515278745,-0.03717430134048642,0.06412196494083978,-0.5797436397150988,-0.5773791984376336,-0.2847079428061063,-0.2847079428061063,0.2005921539600296,,0.0,50.4,buffered,0.15,5,none
elasticnet_full,27020,386,0.001877043091513516,0.02953571534283544,0.47783123612139156,-0.036654785284902736,-0.038582330074042125,-3.3423448453605493,-4.125227328474593,-1.4906287801001974,-0.08073534489972561,0.08344055207435126,-0.9675792272777017,-1.1870989514314771,-0.6183302208590097,-0.6183302208590097,0.09159881569207992,,0.0,50.4,buffered,0.1,5,none
elasticnet_full,27020,386,0.001877043091513516,0.02953571534283544,0.47783123612139156,-0.036654785284902736,-0.038582330074042125,-3.3423448453605493,-4.125227328474593,-1.4906287801001974,-0.0894904956361856,0.08662950115369876,-1.0330256372758149,-1.254867604236313,-0.6853835578485643,-0.6853835578485643,0.07290895632864543,,0.0,50.4,buffered,0.15,5,none
ridge_full,27020,386,0.0018897431996243942,0.029687446179653302,0.47908956328645447,-0.04339689771449586,-0.04338688693767738,-4.507986131205194,-5.064101754183551,-1.8298860205925227,-0.12490580242969913,0.08136387886979327,-1.5351505381102355,-1.2840961818941579,-0.9566198360687276,-0.9566198360687276,0.07827535159141376,,0.0,50.4,buffered,0.15,5,none
ridge_full,27020,386,0.0018897431996243942,0.029687446179653302,0.47908956328645447,-0.04339689771449586,-0.04338688693767738,-4.507986131205194,-5.064101754183551,-1.8298860205925227,-0.1298862004346222,0.07760601896359047,-1.6736614268998833,-1.2702624560734004,-0.9947633604715114,-0.9947633604715114,0.096039970392302,,0.0,50.4,buffered,0.1,5,none
country_sector_dummy,27020,386,0.0018845786352568994,0.02961036459022382,0.47498149518874905,-0.055162758653424085,-0.06041183047856449,-5.3628801264435975,-6.335546521679611,-2.2893157712041696,-0.1315997787383437,0.09118232100964774,-1.4432598038869784,-1.2871760376256258,-1.0078871943055687,-1.0078871943055687,0.0037009622501850475,,0.0,50.4,buffered,0.15,5,none
ridge_country_features_only,27020,386,0.0018845786352568994,0.02961036459022382,0.47498149518874905,-0.055162758653424085,-0.06041183047856449,-5.3628801264435975,-6.335546521679611,-2.2893157712041696,-0.1315997787383437,0.09118232100964774,-1.4432598038869784,-1.2871760376256258,-1.0078871943055687,-1.0078871943055687,0.0037009622501850475,,0.0,50.4,buffered,0.15,5,none
country_sector_dummy,27020,386,0.0018845786352568994,0.02961036459022382,0.47498149518874905,-0.055162758653424085,-0.06041183047856449,-5.3628801264435975,-6.335546521679611,-2.2893157712041696,-0.1567929407993702,0.09063527576328223,-1.7299328487605206,-1.4491956417722993,-1.2008348243761289,-1.2008348243761289,0.0042561065877128055,,0.0,50.4,buffered,0.1,5,none
ridge_country_features_only,27020,386,0.0018845786352568994,0.02961036459022382,0.47498149518874905,-0.055162758653424085,-0.06041183047856449,-5.3628801264435975,-6.335546521679611,-2.2893157712041696,-0.1567929407993702,0.09063527576328223,-1.7299328487605206,-1.4491956417722993,-1.2008348243761289,-1.2008348243761289,0.0042561065877128055,,0.0,50.4,buffered,0.1,5,none
rolling_momentum_21d,27020,386,0.010345072091130409,0.07223157542454081,0.4902294596595115,0.01419388092138748,0.011154024619635937,1.318783373536849,1.1058593763129918,0.39959635719890063,0.06924376421406397,0.09270888998531093,0.7468945451189759,-0.2750561435349563,0.5476050195759662,0.530319305290252,0.08956328645447816,,5.0,50.4,buffered,0.15,5,none
rolling_momentum_21d,27020,386,0.010345072091130409,0.07223157542454081,0.4902294596595115,0.01419388092138748,0.011154024619635937,1.318783373536849,1.1058593763129918,0.39959635719890063,0.05199000138508783,0.09180427138558332,0.5663135342224632,-0.34769986949947373,0.41739167727468063,0.39817739156039494,0.09955588452997777,,5.0,50.4,buffered,0.1,5,none
ridge_wind_weather_only,27020,386,0.001867282145427471,0.02943178514514448,0.5043671354552184,0.011364945104933931,0.005518856628317208,1.5402767401718844,0.7104763083839278,0.2567268052226443,0.03954721517635702,0.06868412304732503,0.5757839428059383,-0.19134110853456468,0.3582028781363851,0.30288144956495655,0.286639526276832,,5.0,50.4,buffered,0.1,5,none
ridge_wind_weather_only,27020,386,0.001867282145427471,0.02943178514514448,0.5043671354552184,0.011364945104933931,0.005518856628317208,1.5402767401718844,0.7104763083839278,0.2567268052226443,0.034724945741652094,0.06395245848065312,0.5429806228975088,-0.19524136525524158,0.3167347034975735,0.2659489892118593,0.2631384159881569,,5.0,50.4,buffered,0.15,5,none
zero_score,27020,386,0.0018676384614270461,0.029423465812117376,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,5.0,50.4,buffered,0.1,5,none
zero_score,27020,386,0.0018676384614270461,0.029423465812117376,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,5.0,50.4,buffered,0.15,5,none
lagged_return_reversal,27020,386,0.0019492945315682326,0.0301404042913765,0.5037749814951887,0.012164388493229652,0.005503566804554024,1.1618770888645946,0.5578112128201854,0.20156209136717534,-0.005638143614641024,0.08870941082133098,-0.06355744630067232,-0.6088257329743343,0.057676122316439704,-0.04318102054070308,0.5225758697261288,,5.0,50.4,buffered,0.15,5,none
rolling_mean_5d,27020,386,0.0019359795135930453,0.03008660613733211,0.49233900814211695,-0.017437118331435977,-0.006555924936150986,-1.6730616680516273,-0.6821681171492453,-0.24649779207814895,-0.012848321830463342,0.08365524882666567,-0.15358655924967923,-0.4814327193798188,-0.046830401320612114,-0.09840182989204067,0.26720947446336046,,5.0,50.4,buffered,0.1,5,none
lagged_return_reversal,27020,386,0.0019492945315682326,0.0301404042913765,0.5037749814951887,0.012164388493229652,0.005503566804554024,1.1618770888645946,0.5578112128201854,0.20156209136717534,-0.012995592762527963,0.08959890146390279,-0.1450418760743799,-0.631786579461866,0.013363118921908751,-0.0995297382209483,0.5849370836417468,,5.0,50.4,buffered,0.1,5,none
rolling_mean_5d,27020,386,0.0019359795135930453,0.03008660613733211,0.49233900814211695,-0.017437118331435977,-0.006555924936150986,-1.6730616680516273,-0.6821681171492453,-0.24649779207814895,-0.014497994360658238,0.08408733224113026,-0.17241591538525144,-0.489891699285789,-0.06353622665107295,-0.11103622665107302,0.24611398963730566,,5.0,50.4,buffered,0.15,5,none
ridge_finance_only,27020,386,0.0018675671109331278,0.029424793201531727,0.5013323464100666,0.008499068719747229,0.0038305481517841586,0.886404723249752,0.4271470819140345,0.1543473081451535,-0.021197379769867852,0.08080963782683423,-0.26231252038638514,-0.5830029154954882,-0.10802358315811486,-0.16234501172954346,0.2814581791265729,,5.0,50.4,buffered,0.1,5,none
ridge_finance_only,27020,386,0.0018675671109331278,0.029424793201531727,0.5013323464100666,0.008499068719747229,0.0038305481517841586,0.886404723249752,0.4271470819140345,0.1543473081451535,-0.024986885873938307,0.0807373082837716,-0.309483761659673,-0.5926147171673132,-0.14533210212976558,-0.1913678164154799,0.23852701702442636,,5.0,50.4,buffered,0.15,5,none
ridge_price_only,27020,386,0.0018694612013871604,0.02943468906202361,0.49944485566247226,-0.013380578711378408,-0.007077966209180753,-1.7962864205619615,-0.9136410491658924,-0.33013929515278745,-0.031245568432446965,0.06499649899481827,-0.48072694553806616,-0.5244956229548692,-0.1950156629945343,-0.23930137728024858,0.22945965951147293,,5.0,50.4,buffered,0.1,5,none
ridge_price_only,27020,386,0.0018694612013871604,0.02943468906202361,0.49944485566247226,-0.013380578711378408,-0.007077966209180753,-1.7962864205619615,-0.9136410491658924,-0.33013929515278745,-0.04222922362027916,0.06403406176119886,-0.6594806335691135,-0.5920577698662051,-0.2847079428061063,-0.323422228520392,0.2005921539600296,,5.0,50.4,buffered,0.15,5,none
elasticnet_full,27020,386,0.001877043091513516,0.02953571534283544,0.47783123612139156,-0.036654785284902736,-0.038582330074042125,-3.3423448453605493,-4.125227328474593,-1.4906287801001974,-0.08304363505516603,0.08345230096775412,-0.9951030000629222,-1.1979203800029063,-0.6183302208590097,-0.6360087922875811,0.09159881569207992,,5.0,50.4,buffered,0.1,5,none
elasticnet_full,27020,386,0.001877043091513516,0.02953571534283544,0.47783123612139156,-0.036654785284902736,-0.038582330074042125,-3.3423448453605493,-4.125227328474593,-1.4906287801001974,-0.09132780133566748,0.08663157081718885,-1.0542092273541788,-1.2629747470934554,-0.6853835578485643,-0.6994549864199929,0.07290895632864543,,5.0,50.4,buffered,0.15,5,none
ridge_full,27020,386,0.0018897431996243942,0.029687446179653302,0.47908956328645447,-0.04339689771449586,-0.04338688693767738,-4.507986131205194,-5.064101754183551,-1.8298860205925227,-0.12687834128980277,0.08138149163081995,-1.559056472758884,-1.2960247533227294,-0.9566198360687276,-0.9717269789258705,0.07827535159141376,,5.0,50.4,buffered,0.15,5,none
country_sector_dummy,27020,386,0.0018845786352568994,0.02961036459022382,0.47498149518874905,-0.055162758653424085,-0.06041183047856449,-5.3628801264435975,-6.335546521679611,-2.2893157712041696,-0.13169304298704834,0.09118138243816062,-1.4442975031263956,-1.2873903233399115,-1.0078871943055687,-1.0086014800198544,0.0037009622501850475,,5.0,50.4,buffered,0.15,5,none
ridge_country_features_only,27020,386,0.0018845786352568994,0.02961036459022382,0.47498149518874905,-0.055162758653424085,-0.06041183047856449,-5.3628801264435975,-6.335546521679611,-2.2893157712041696,-0.13169304298704834,0.09118138243816062,-1.4442975031263956,-1.2873903233399115,-1.0078871943055687,-1.0086014800198544,0.0037009622501850475,,5.0,50.4,buffered,0.15,5,none
ridge_full,27020,386,0.0018897431996243942,0.029687446179653302,0.47908956328645447,-0.04339689771449586,-0.04338688693767738,-4.507986131205194,-5.064101754183551,-1.8298860205925227,-0.13230640768850818,0.07763507872588957,-1.7042091005748794,-1.2852267417876853,-0.9947633604715114,-1.0132990747572255,0.096039970392302,,5.0,50.4,buffered,0.1,5,none
country_sector_dummy,27020,386,0.0018845786352568994,0.02961036459022382,0.47498149518874905,-0.055162758653424085,-0.06041183047856449,-5.3628801264435975,-6.335546521679611,-2.2893157712041696,-0.15690019468538055,0.09063942832467188,-1.7310368962540401,-1.449517070343728,-1.2008348243761289,-1.2016562529475574,0.0042561065877128055,,5.0,50.4,buffered,0.1,5,none
ridge_country_features_only,27020,386,0.0018845786352568994,0.02961036459022382,0.47498149518874905,-0.055162758653424085,-0.06041183047856449,-5.3628801264435975,-6.335546521679611,-2.2893157712041696,-0.15690019468538055,0.09063942832467188,-1.7310368962540401,-1.449517070343728,-1.2008348243761289,-1.2016562529475574,0.0042561065877128055,,5.0,50.4,buffered,0.1,5,none
rolling_momentum_21d,27020,386,0.010345072091130409,0.07223157542454081,0.4902294596595115,0.01419388092138748,0.011154024619635937,1.318783373536849,1.1058593763129918,0.39959635719890063,0.06698676939541114,0.0927013289678423,0.7226085121028694,-0.27709185782067053,0.5476050195759662,0.5130335910045377,0.08956328645447816,,10.0,50.4,buffered,0.15,5,none
rolling_momentum_21d,27020,386,0.010345072091130409,0.07223157542454081,0.4902294596595115,0.01419388092138748,0.011154024619635937,1.318783373536849,1.1058593763129918,0.39959635719890063,0.0494811930949324,0.09179939914697226,0.5390143460058192,-0.34994986949947365,0.41739167727468063,0.37896310584610926,0.09955588452997777,,10.0,50.4,buffered,0.1,5,none
ridge_wind_weather_only,27020,386,0.001867282145427471,0.02943178514514448,0.5043671354552184,0.011364945104933931,0.005518856628317208,1.5402767401718844,0.7104763083839278,0.2567268052226443,0.03232389911418086,0.0687079320456575,0.4704536747329424,-0.20194825139170744,0.3582028781363851,0.24756002099352803,0.286639526276832,,10.0,50.4,buffered,0.1,5,none
ridge_wind_weather_only,27020,386,0.001867282145427471,0.02943178514514448,0.5043671354552184,0.011364945104933931,0.005518856628317208,1.5402767401718844,0.7104763083839278,0.2567268052226443,0.028093857658750547,0.06394001681114866,0.43937832768683394,-0.19924136525524155,0.3167347034975735,0.21516327492614507,0.2631384159881569,,10.0,50.4,buffered,0.15,5,none
zero_score,27020,386,0.0018676384614270461,0.029423465812117376,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,10.0,50.4,buffered,0.1,5,none
zero_score,27020,386,0.0018676384614270461,0.029423465812117376,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,10.0,50.4,buffered,0.15,5,none
lagged_return_reversal,27020,386,0.0019492945315682326,0.0301404042913765,0.5037749814951887,0.012164388493229652,0.005503566804554024,1.1618770888645946,0.5578112128201854,0.20156209136717534,-0.018807055531739482,0.08875385896098509,-0.2119012711324112,-0.6632900186886196,0.057676122316439704,-0.14403816339784603,0.5225758697261288,,10.0,50.4,buffered,0.15,5,none
rolling_mean_5d,27020,386,0.0019359795135930453,0.03008660613733211,0.49233900814211695,-0.017437118331435977,-0.006555924936150986,-1.6730616680516273,-0.6821681171492453,-0.24649779207814895,-0.019582000586940027,0.08361658006995817,-0.23418801116425306,-0.4950398622369618,-0.046830401320612114,-0.14997325846346923,0.26720947446336046,,10.0,50.4,buffered,0.1,5,none
rolling_mean_5d,27020,386,0.0019359795135930453,0.03008660613733211,0.49233900814211695,-0.017437118331435977,-0.006555924936150986,-1.6730616680516273,-0.6821681171492453,-0.24649779207814895,-0.02070006689951833,0.0840656236367044,-0.24623699919214478,-0.5071416992857889,-0.06353622665107295,-0.15853622665107292,0.24611398963730566,,10.0,50.4,buffered,0.15,5,none
lagged_return_reversal,27020,386,0.0019492945315682326,0.0301404042913765,0.5037749814951887,0.012164388493229652,0.005503566804554024,1.1618770888645946,0.5578112128201854,0.20156209136717534,-0.027736007270299987,0.08966978302388977,-0.3093127510179274,-0.6937508651761513,0.013363118921908751,-0.21242259536380548,0.5849370836417468,,10.0,50.4,buffered,0.1,5,none
ridge_finance_only,27020,386,0.0018675671109331278,0.029424793201531727,0.5013323464100666,0.008499068719747229,0.0038305481517841586,0.886404723249752,0.4271470819140345,0.1543473081451535,-0.028290125883857476,0.08083286507000213,-0.3499829662026445,-0.6155740598422603,-0.10802358315811486,-0.21666644030097196,0.2814581791265729,,10.0,50.4,buffered,0.1,5,none
ridge_finance_only,27020,386,0.0018675671109331278,0.029424793201531727,0.5013323464100666,0.008499068719747229,0.0038305481517841586,0.886404723249752,0.4271470819140345,0.1543473081451535,-0.030997766702953837,0.08073298783714597,-0.38395416215094536,-0.6210730191026268,-0.14533210212976558,-0.23740353070119408,0.23852701702442636,,10.0,50.4,buffered,0.15,5,none
ridge_price_only,27020,386,0.0018694612013871604,0.02943468906202361,0.49944485566247226,-0.013380578711378408,-0.007077966209180753,-1.7962864205619615,-0.9136410491658924,-0.33013929515278745,-0.03702795185213609,0.06493893421463384,-0.570196482279069,-0.5404956229548692,-0.1950156629945343,-0.2835870915659629,0.22945965951147293,,10.0,50.4,buffered,0.1,5,none
ridge_price_only,27020,386,0.0018694612013871604,0.02943468906202361,0.49944485566247226,-0.013380578711378408,-0.007077966209180753,-1.7962864205619615,-0.9136410491658924,-0.33013929515278745,-0.04728414590007191,0.06395435528467212,-0.7393420774801315,-0.6067363412947765,-0.2847079428061063,-0.36213651423467774,0.2005921539600296,,10.0,50.4,buffered,0.15,5,none
elasticnet_full,27020,386,0.001877043091513516,0.02953571534283544,0.47783123612139156,-0.036654785284902736,-0.038582330074042125,-3.3423448453605493,-4.125227328474593,-1.4906287801001974,-0.08535192521060644,0.08346603603117198,-1.0225946896379523,-1.2087418085743349,-0.6183302208590097,-0.6536873637161525,0.09159881569207992,,10.0,50.4,buffered,0.1,5,none
elasticnet_full,27020,386,0.001877043091513516,0.02953571534283544,0.47783123612139156,-0.036654785284902736,-0.038582330074042125,-3.3423448453605493,-4.125227328474593,-1.4906287801001974,-0.09316510703514934,0.08663522798882334,-1.0753720997556377,-1.2710818899505978,-0.6853835578485643,-0.7135264149914216,0.07290895632864543,,10.0,50.4,buffered,0.15,5,none
ridge_full,27020,386,0.0018897431996243942,0.029687446179653302,0.47908956328645447,-0.04339689771449586,-0.04338688693767738,-4.507986131205194,-5.064101754183551,-1.8298860205925227,-0.1288508801499064,0.08140080990813242,-1.5829188959584721,-1.3079533247513022,-0.9566198360687276,-0.9868341217830133,0.07827535159141376,,10.0,50.4,buffered,0.15,5,none
country_sector_dummy,27020,386,0.0018845786352568994,0.02961036459022382,0.47498149518874905,-0.055162758653424085,-0.06041183047856449,-5.3628801264435975,-6.335546521679611,-2.2893157712041696,-0.131786307235753,0.09118081822748916,-1.4453292896205017,-1.2876046090541973,-1.0078871943055687,-1.00931576573414,0.0037009622501850475,,10.0,50.4,buffered,0.15,5,none
ridge_country_features_only,27020,386,0.0018845786352568994,0.02961036459022382,0.47498149518874905,-0.055162758653424085,-0.06041183047856449,-5.3628801264435975,-6.335546521679611,-2.2893157712041696,-0.131786307235753,0.09118081822748916,-1.4453292896205017,-1.2876046090541973,-1.0078871943055687,-1.00931576573414,0.0037009622501850475,,10.0,50.4,buffered,0.15,5,none
ridge_full,27020,386,0.0018897431996243942,0.029687446179653302,0.47908956328645447,-0.04339689771449586,-0.04338688693767738,-4.507986131205194,-5.064101754183551,-1.8298860205925227,-0.1347266149423942,0.07766613726802105,-1.7346892697580798,-1.300191027501972,-0.9947633604715114,-1.0318347890429398,0.096039970392302,,10.0,50.4,buffered,0.1,5,none
country_sector_dummy,27020,386,0.0018845786352568994,0.02961036459022382,0.47498149518874905,-0.055162758653424085,-0.06041183047856449,-5.3628801264435975,-6.335546521679611,-2.2893157712041696,-0.1570074485713909,0.09064401362694215,-1.7321325732284603,-1.4498384989151563,-1.2008348243761289,-1.202477681518986,0.0042561065877128055,,10.0,50.4,buffered,0.1,5,none
ridge_country_features_only,27020,386,0.0018845786352568994,0.02961036459022382,0.47498149518874905,-0.055162758653424085,-0.06041183047856449,-5.3628801264435975,-6.335546521679611,-2.2893157712041696,-0.1570074485713909,0.09064401362694215,-1.7321325732284603,-1.4498384989151563,-1.2008348243761289,-1.202477681518986,0.0042561065877128055,,10.0,50.4,buffered,0.1,5,none
rolling_momentum_21d,27020,386,0.010345072091130409,0.07223157542454081,0.4902294596595115,0.01419388092138748,0.011154024619635937,1.318783373536849,1.1058593763129918,0.39959635719890063,0.06247277975810545,0.09269092233875852,0.673990269832309,-0.28116328639209914,0.5476050195759662,0.47846216243310924,0.08956328645447816,,20.0,50.4,buffered,0.15,5,none
rolling_momentum_21d,27020,386,0.010345072091130409,0.07223157542454081,0.4902294596595115,0.01419388092138748,0.011154024619635937,1.318783373536849,1.1058593763129918,0.39959635719890063,0.04446357651462154,0.09179430306291185,0.48438274523581415,-0.3544498694994738,0.41739167727468063,0.340534534417538,0.09955588452997777,,20.0,50.4,buffered,0.1,5,none
ridge_wind_weather_only,27020,386,0.001867282145427471,0.02943178514514448,0.5043671354552184,0.011364945104933931,0.005518856628317208,1.5402767401718844,0.7104763083839278,0.2567268052226443,0.01787726698982853,0.06880025173157492,0.2598430462082744,-0.22316253710599315,0.3582028781363851,0.1369171638506709,0.286639526276832,,20.0,50.4,buffered,0.1,5,none
ridge_wind_weather_only,27020,386,0.001867282145427471,0.02943178514514448,0.5043671354552184,0.011364945104933931,0.005518856628317208,1.5402767401718844,0.7104763083839278,0.2567268052226443,0.01483168149294743,0.06396330381392652,0.23187797703654855,-0.2338481230546581,0.3167347034975735,0.11359184635471643,0.2631384159881569,,20.0,50.4,buffered,0.15,5,none
zero_score,27020,386,0.0018676384614270461,0.029423465812117376,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,20.0,50.4,buffered,0.1,5,none
zero_score,27020,386,0.0018676384614270461,0.029423465812117376,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,20.0,50.4,buffered,0.15,5,none
rolling_mean_5d,27020,386,0.0019359795135930453,0.03008660613733211,0.49233900814211695,-0.017437118331435977,-0.006555924936150986,-1.6730616680516273,-0.6821681171492453,-0.24649779207814895,-0.03304935809989339,0.08354902124862575,-0.3955684651474838,-0.5250285797525408,-0.046830401320612114,-0.25311611560632635,0.26720947446336046,,20.0,50.4,buffered,0.1,5,none
